num,lam,loss,percent correct,epoch,l2,l0,re loss,loss lang 1,loss lang 2,emp best lang 1,emp best lang 2,best lang 1,best lang 2,empirical crossent 1,empirical crossent 2
1,0.2511886293612277,3.089245557785034,0.0,3,0.0,5.891226768493652,1.479809045791626,1.6094379425048828,1.6094356775283813,1.104504942893982,1.1003544330596924,1.0936442613601685,1.0990363359451294,1.3524925708770752,1.5263276100158691
2,0.2511886293612277,3.089245319366455,0.0,3,0.0,5.891226768493652,1.479809045791626,1.6094366312026978,1.6094363927841187,1.110568642616272,1.1032308340072632,1.1004122495651245,1.1021422147750854,1.358575701713562,1.5166733264923096
3,0.2511886293612277,3.089245557785034,0.0,5,0.0,5.891226768493652,1.479809045791626,1.6094361543655396,1.6094356775283813,1.1095454692840576,1.1002236604690552,1.09943425655365,1.0991508960723877,1.3527231216430664,1.5236531496047974
4,0.2511886293612277,3.089245557785034,0.0,3,0.0,5.891226768493652,1.479809045791626,1.6094355583190918,1.609436273574829,1.1104105710983276,1.1031265258789062,1.101019263267517,1.1017616987228394,1.359341025352478,1.5471872091293335
5,0.2511886293612277,3.0892457962036133,0.0,3,0.0,5.891226768493652,1.479809045791626,1.6094365119934082,1.6094354391098022,1.1044495105743408,1.0990886688232422,1.0940991640090942,1.0977376699447632,1.3482630252838135,1.5366019010543823
1,0.1,2.164442539215088,0.05825243145227432,7,59.89577102661133,7.778994560241699,0.7778993844985962,1.386539101600647,1.3865387439727783,1.104712724685669,1.1033562421798706,1.0952832698822021,1.1022621393203735,1.3616018295288086,1.5386720895767212
2,0.1,2.102266311645508,0.3864282965660095,45,12.837876319885254,7.500918865203857,0.7500919103622437,1.3613351583480835,1.3635798692703247,1.1090576648712158,1.0975617170333862,1.0986779928207397,1.0962023735046387,1.3568637371063232,1.5510303974151611
3,0.1,2.1394948959350586,0.39530134201049805,4,39.021514892578125,9.633807182312012,0.9633806943893433,1.2624832391738892,1.2631903886795044,1.1085617542266846,1.1032257080078125,1.0954012870788574,1.1014328002929688,1.3458995819091797,1.5096832513809204
4,0.1,2.003690481185913,0.41874998807907104,6,7.649503707885742,7.792593479156494,0.7792593240737915,1.3608652353286743,1.3720163106918335,1.1001580953598022,1.099246621131897,1.0902994871139526,1.0977405309677124,1.34007728099823,1.5086750984191895
5,0.1,2.1909890174865723,0.40009209513664246,8,46.10203170776367,9.67587947845459,0.967587947845459,1.360051155090332,1.373072862625122,1.1086698770523071,1.0952693223953247,1.0958062410354614,1.0940172672271729,1.3558399677276611,1.523608684539795
1,0.039810719240874815,1.49615478515625,0.43035057187080383,78,125.36286163330078,8.743570327758789,0.3480878174304962,1.2707817554473877,1.2658003568649292,1.1062812805175781,1.0972307920455933,1.095945119857788,1.0949442386627197,1.3407715559005737,1.5188267230987549
2,0.039810719240874815,1.5045222043991089,0.4112606942653656,43,21.942853927612305,8.488784790039062,0.3379446566104889,1.2905728816986084,1.2872557640075684,1.113027811050415,1.093454122543335,1.0982346534729004,1.091947078704834,1.358872413635254,1.5285497903823853
3,0.039810719240874815,1.5120795965194702,0.41907382011413574,55,88.99210357666016,8.743432998657227,0.3480823338031769,1.2699494361877441,1.2621850967407227,1.1156013011932373,1.100197672843933,1.101751446723938,1.0992145538330078,1.3654381036758423,1.5163403749465942
4,0.039810719240874815,1.5049422979354858,0.42250001430511475,78,127.84799194335938,8.743764877319336,0.34809553623199463,1.2616775035858154,1.260688066482544,1.0983338356018066,1.0957071781158447,1.0905605554580688,1.0944687128067017,1.3436330556869507,1.5093719959259033
5,0.039810719240874815,1.6436508893966675,0.4251742660999298,49,197.8286590576172,12.543436050415039,0.4993631839752197,1.2027990818023682,1.3361135721206665,1.107250690460205,1.0935628414154053,1.0982760190963745,1.0921207666397095,1.350319266319275,1.5392488241195679
1,0.0158489336647576,1.2459745407104492,0.42834073305130005,125,779.11474609375,13.496953964233398,0.21391230821609497,1.1240954399108887,1.4448184967041016,1.1102278232574463,1.1026805639266968,1.097400188446045,1.1012766361236572,1.3648560047149658,1.5235847234725952
2,0.0158489336647576,1.3407814502716064,0.42326733469963074,40,104.1810531616211,14.448381423950195,0.22899141907691956,1.1523226499557495,1.2472938299179077,1.10862135887146,1.0918654203414917,1.0996514558792114,1.0904544591903687,1.3537518978118896,1.5085206031799316
3,0.0158489336647576,1.282365083694458,0.4140295088291168,74,368.6444396972656,13.497668266296387,0.2139236330986023,1.1159802675247192,1.4549353122711182,1.0991575717926025,1.101137638092041,1.0908950567245483,1.0999120473861694,1.346882700920105,1.5400164127349854
4,0.0158489336647576,1.2923846244812012,0.41971153020858765,90,170.3305206298828,9.694377899169922,0.15364551544189453,1.2327271699905396,1.2254819869995117,1.1107542514801025,1.0996569395065308,1.1001697778701782,1.0975546836853027,1.3671658039093018,1.4957844018936157
5,0.0158489336647576,1.267148494720459,0.45068493485450745,61,275.45062255859375,14.4483642578125,0.22899115085601807,1.1208199262619019,1.467430591583252,1.1057262420654297,1.0953067541122437,1.097400426864624,1.0942165851593018,1.3509608507156372,1.5256569385528564
1,0.006309572752037223,1.183695673942566,0.4189247190952301,169,597.8372802734375,8.743547439575195,0.05516804754734039,1.2247819900512695,1.2364505529403687,1.1069775819778442,1.1019096374511719,1.0945228338241577,1.100392460823059,1.362967848777771,1.540013313293457
2,0.006309572752037223,1.255927324295044,0.4127112030982971,105,327.86798095703125,21.096614837646484,0.13311061263084412,1.1319535970687866,1.3725924491882324,1.1137434244155884,1.101664423942566,1.098319411277771,1.100128173828125,1.3597726821899414,1.5327235460281372
