num,lam,dev loss,percent correct,epoch,l2,l0,re loss,test loss,emp best,best
1,0.2511886293612277,1.6094369888305664,0.0,5,0.0,12.960698127746582,3.255579710006714,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,10,0.0,12.960698127746582,3.255579710006714,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,15,0.0,12.96153736114502,3.2557904720306396,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,20,0.0,12.960698127746582,3.255579710006714,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,25,0.0,12.960698127746582,3.255579710006714,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,30,0.0,12.960698127746582,3.255579710006714,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,35,0.0,12.96302318572998,3.2561635971069336,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,40,0.0,12.960698127746582,3.255579710006714,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,45,0.0,12.965407371520996,3.2567625045776367,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,1.6094369888305664,0.0,50,0.0,12.961021423339844,3.2556610107421875,1.609435796737671,1.0305023193359375,1.0287675857543945
1,0.2511886293612277,4.865016937255859,0.0,2,0.0,12.960698127746582,3.255579710006714,1.609435796737671,1.0305023193359375,1.0287675857543945
2,0.2511886293612277,1.6094361543655396,0.0,5,0.0,12.960698127746582,3.255579710006714,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,10,0.0,12.962176322937012,3.255951166152954,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,15,0.0,12.960698127746582,3.255579710006714,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,20,0.0,12.962923049926758,3.256138563156128,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,25,0.0,12.966435432434082,3.2570207118988037,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,30,0.0,12.960698127746582,3.255579710006714,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,35,0.0,12.960866928100586,3.255622148513794,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,40,0.0,12.965275764465332,3.2567293643951416,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,45,0.0,12.963055610656738,3.256171941757202,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,1.6094361543655396,0.0,50,0.0,12.980853080749512,3.2606425285339355,1.6094368696212769,1.1352320909500122,1.1272245645523071
2,0.2511886293612277,4.865015983581543,0.0,2,0.0,12.960698127746582,3.255579710006714,1.6094368696212769,1.1352320909500122,1.1272245645523071
3,0.2511886293612277,1.6094366312026978,0.0,5,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,10,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,15,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,20,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,25,0.0,12.960987091064453,3.2556521892547607,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,30,0.0,12.969568252563477,3.257807731628418,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,35,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,40,0.0,12.96383285522461,3.2563669681549072,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,45,0.0,12.961400985717773,3.255756139755249,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,1.6094366312026978,0.0,50,0.0,12.98425579071045,3.2614970207214355,1.609436273574829,1.023483395576477,1.0225850343704224
3,0.2511886293612277,4.865016460418701,0.0,3,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.023483395576477,1.0225850343704224
4,0.2511886293612277,1.6094368696212769,0.0,5,0.0,12.960698127746582,3.255579710006714,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,10,0.0,12.960698127746582,3.255579710006714,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,15,0.0,12.960698127746582,3.255579710006714,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,20,0.0,12.983282089233398,3.2612526416778564,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,25,0.0,12.960698127746582,3.255579710006714,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,30,0.0,12.960698127746582,3.255579710006714,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,35,0.0,12.974513053894043,3.259049892425537,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,40,0.0,12.961714744567871,3.2558350563049316,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,45,0.0,12.97127914428711,3.258237600326538,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,1.6094368696212769,0.0,50,0.0,12.968082427978516,3.257434606552124,1.6094361543655396,1.0162694454193115,1.0142520666122437
4,0.2511886293612277,4.865016460418701,0.0,2,0.0,12.960698127746582,3.255579710006714,1.6094361543655396,1.0162694454193115,1.0142520666122437
5,0.2511886293612277,1.609436273574829,0.0,5,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,10,0.0,12.9609956741333,3.2556545734405518,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,15,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,20,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,25,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,30,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,35,0.0,12.965422630310059,3.2567665576934814,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,40,0.0,12.970039367675781,3.2579259872436523,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,45,0.0,12.964815139770508,3.2566139698028564,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,1.609436273574829,0.0,50,0.0,13.086652755737305,3.2872180938720703,1.609436273574829,1.019470453262329,1.019524097442627
5,0.2511886293612277,4.865015983581543,0.0,2,0.0,12.960698127746582,3.255579710006714,1.609436273574829,1.019470453262329,1.019524097442627
1,0.1,1.609436273574829,0.0,5,0.0,13.001921653747559,1.3001919984817505,1.60943603515625,1.020951747894287,1.0191564559936523
1,0.1,1.3863426446914673,0.08885999023914337,10,73.26982116699219,13.903091430664062,1.3903090953826904,1.3863415718078613,1.020951747894287,1.0191564559936523
1,0.1,1.386314868927002,0.08885999023914337,15,88.53939056396484,13.910651206970215,1.391065001487732,1.3863177299499512,1.020951747894287,1.0191564559936523
