model num,lambda,loss,accuracy,epoch,l2,l0,re loss,l2 loss,l3 loss
1,0.0001,0.9077195525169373,0.44660845398902893,600,1504.9051513671875,49.6518669128418,0.00496518611907959,0.9021840691566467,2.458854913711548
2,0.0001,0.9055767059326172,0.4676443338394165,600,1794.210205078125,49.96912384033203,0.004996912553906441,0.9010484218597412,2.4039366245269775
3,0.0001,0.9548718333244324,0.44863221049308777,600,1418.666015625,54.403411865234375,0.005440340843051672,0.906228244304657,2.4176647663116455
4,0.0001,0.9335119128227234,0.44576647877693176,600,1571.1446533203125,47.88827133178711,0.004788827151060104,0.9000794291496277,2.4437642097473145
5,0.0001,0.8991324305534363,0.45320528745651245,600,1393.7005615234375,46.74214172363281,0.0046742139384150505,0.9117345809936523,2.320829391479492
1,0.0002,0.8977863192558289,0.4617627263069153,600,1535.5966796875,31.226116180419922,0.006245222873985767,0.9250419735908508,2.4303786754608154
2,0.0002,0.9217571020126343,0.4581948518753052,600,1503.9637451171875,38.00028991699219,0.007600056938827038,0.8828423619270325,2.554588556289673
3,0.0002,0.9135139584541321,0.44334977865219116,600,1735.8275146484375,41.301422119140625,0.00826028361916542,0.9075743556022644,1.8971186876296997
4,0.0002,0.9111515879631042,0.45911186933517456,600,1837.32861328125,36.59499740600586,0.0073189991526305676,0.9091526865959167,2.190976619720459
5,0.0002,0.901893675327301,0.45182567834854126,600,2072.154541015625,29.283170700073242,0.005856634117662907,0.9216386675834656,2.714007616043091
1,0.00030000000000000003,0.9090976119041443,0.46266889572143555,600,1666.600830078125,34.83717346191406,0.010451152920722961,0.9289996027946472,2.478083372116089
2,0.00030000000000000003,0.9077117443084717,0.45987141132354736,600,1083.3289794921875,28.339553833007812,0.008501866832375526,0.9072141051292419,2.026793956756592
3,0.00030000000000000003,0.9066785573959351,0.45681869983673096,600,1946.427001953125,49.255584716796875,0.014776676893234253,0.924180805683136,2.270944595336914
4,0.00030000000000000003,0.9104165434837341,0.4515337646007538,600,1704.86376953125,26.970186233520508,0.00809105671942234,0.8927633762359619,2.4370126724243164
5,0.00030000000000000003,0.9150820970535278,0.4407469630241394,600,1120.791748046875,39.037681579589844,0.011711303144693375,0.913263738155365,2.3014822006225586
1,0.0004,0.9075605273246765,0.45214134454727173,600,2799.327880859375,31.961488723754883,0.012784595601260662,0.9042956233024597,2.5749247074127197
2,0.0004,0.907450258731842,0.4625089168548584,600,1508.975341796875,29.222946166992188,0.011689177714288235,0.9144381880760193,2.249514579772949
3,0.0004,0.8808725476264954,0.46728038787841797,600,2102.822021484375,33.023197174072266,0.013209279626607895,0.9203447699546814,2.4241199493408203
4,0.0004,0.9160087704658508,0.44862276315689087,600,1693.04931640625,28.235971450805664,0.01129438728094101,0.8997334241867065,2.3513941764831543
5,0.0004,0.919911801815033,0.45532023906707764,600,1182.2626953125,29.267498016357422,0.011706998571753502,0.8977838158607483,2.429586887359619
1,0.0005,0.8862835764884949,0.4760337173938751,600,3368.00341796875,33.84131622314453,0.016920655965805054,0.9099074006080627,1.881832242012024
2,0.0005,0.8923025727272034,0.4526602327823639,600,2121.77099609375,31.231430053710938,0.015615714713931084,0.9003478288650513,2.4907422065734863
3,0.0005,0.8976765871047974,0.4519060254096985,600,1309.634765625,26.421977996826172,0.013210989534854889,0.9074709415435791,2.2370307445526123
4,0.0005,0.9130229353904724,0.44404760003089905,600,1882.3992919921875,29.147859573364258,0.014573929831385612,0.8932437300682068,2.439115524291992
5,0.0005,0.9498153924942017,0.43731775879859924,600,2293.323486328125,31.041893005371094,0.015520946122705936,0.8982375264167786,2.2358267307281494
1,0.0006000000000000001,0.9126521348953247,0.4605850577354431,600,1573.6904296875,26.884098052978516,0.016130458563566208,0.910060465335846,2.1040029525756836
2,0.0006000000000000001,0.8945909142494202,0.4551198482513428,600,1811.25830078125,30.26755142211914,0.018160531297326088,0.9028388261795044,2.285705804824829
3,0.0006000000000000001,0.9185269474983215,0.4475252628326416,600,1163.9110107421875,32.930206298828125,0.01975812390446663,0.9233667254447937,2.275937795639038
4,0.0006000000000000001,0.8911969661712646,0.44380831718444824,600,2109.401123046875,33.05712127685547,0.01983427256345749,0.9011480212211609,2.518646240234375
5,0.0006000000000000001,0.8953031301498413,0.4459399878978729,600,1735.0506591796875,31.132286071777344,0.01867937110364437,0.91004878282547,2.5345332622528076
1,0.0006999999999999999,0.8831760883331299,0.4583333134651184,600,1689.02734375,26.283302307128906,0.018398310989141464,0.8956208229064941,2.298147439956665
2,0.0006999999999999999,0.9056493043899536,0.45499294996261597,600,1106.8560791015625,30.34767723083496,0.021243372932076454,0.8874096274375916,2.1083431243896484
3,0.0006999999999999999,0.9192891120910645,0.4575459957122803,600,1520.260986328125,34.76398849487305,0.02433479204773903,0.9067320227622986,2.1165826320648193
4,0.0006999999999999999,0.907043993473053,0.45642754435539246,600,1765.900634765625,25.317581176757812,0.01772230677306652,0.8901252150535583,2.4681878089904785
5,0.0006999999999999999,0.8880651593208313,0.4591234624385834,600,1124.39697265625,31.091598510742188,0.0217641182243824,0.8996513485908508,2.117664337158203
1,0.0008,0.8914000988006592,0.454604834318161,600,2531.934326171875,32.95863342285156,0.026366908103227615,0.9279142618179321,1.9304919242858887
2,0.0008,0.9215909242630005,0.45516517758369446,600,1798.2203369140625,29.023883819580078,0.02321910485625267,0.9102466702461243,2.2605488300323486
3,0.0008,0.9179692268371582,0.4630250036716461,600,1659.8251953125,27.255142211914062,0.021804112941026688,0.9080313444137573,2.4891531467437744
4,0.0008,0.895504891872406,0.45652636885643005,600,1231.294921875,29.293228149414062,0.023434583097696304,0.920953094959259,2.511080741882324
5,0.0008,0.9152448773384094,0.4570506513118744,600,1107.594970703125,31.106765747070312,0.02488541044294834,0.9181780815124512,1.796512246131897
1,0.0009000000000000001,0.9110638499259949,0.44836825132369995,600,1759.0443115234375,23.470592498779297,0.021123532205820084,0.9134649038314819,2.347079038619995
2,0.0009000000000000001,0.9050920605659485,0.4495076835155487,600,1509.02001953125,32.87007141113281,0.02958306483924389,0.9046792387962341,2.3391876220703125
3,0.0009000000000000001,0.901349663734436,0.45314478874206543,600,1211.088134765625,27.938480377197266,0.025144632905721664,0.9257499575614929,2.5402121543884277
