num,lam,loss,percent correct,epoch,l2,l0,re loss,loss lang 1,loss lang 2,emp best lang 1,emp best lang 2,best lang 1,best lang 2,empirical crossent 1,empirical crossent 2
3,0.006309572752037223,1.1848506927490234,0.42417582869529724,87,1270.7733154296875,21.520843505859375,0.13578733801841736,1.1000535488128662,1.324259877204895,1.0748597383499146,1.0762625932693481,1.0692849159240723,1.077000379562378,1.4126354455947876,1.55769681930542
4,0.006309572752037223,1.2297208309173584,0.42416107654571533,17,194.591796875,25.373903274536133,0.16009849309921265,1.1415033340454102,1.27908194065094,1.0741404294967651,1.0835092067718506,1.068509578704834,1.0843309164047241,1.4432371854782104,1.5748672485351562
5,0.006309572752037223,1.196722388267517,0.4186958372592926,47,576.7711791992188,23.418672561645508,0.14776182174682617,1.109742283821106,1.3288252353668213,1.0795105695724487,1.0822675228118896,1.07461678981781,1.0830323696136475,1.4210745096206665,1.5407373905181885
1,0.0025118869830988676,1.118247151374817,0.42292994260787964,140,1823.8175048828125,28.214969635009766,0.07087281346321106,1.1053892374038696,1.4719457626342773,1.0891425609588623,1.0738568305969238,1.0862946510314941,1.0747393369674683,1.460841178894043,1.5820553302764893
2,0.0025118869830988676,1.128787875175476,0.42236024141311646,105,1464.3416748046875,30.079452514648438,0.0755561888217926,1.1068460941314697,1.4384053945541382,1.079611897468567,1.0813157558441162,1.0758463144302368,1.0817413330078125,1.4271125793457031,1.5624027252197266
3,0.0025118869830988676,1.122741460800171,0.4138181805610657,44,370.1495666503906,26.255578994750977,0.06595104932785034,1.1150540113449097,1.3584678173065186,1.0736489295959473,1.0811084508895874,1.0686986446380615,1.0809497833251953,1.4491868019104004,1.594988226890564
4,0.0025118869830988676,1.1243690252304077,0.41060641407966614,137,21772.025390625,34.84747314453125,0.0875329077243805,1.1144218444824219,1.474693775177002,1.0747150182724,1.0759776830673218,1.0692863464355469,1.0768128633499146,1.4562357664108276,1.59591805934906
5,0.0025118869830988676,1.11304771900177,0.4222625494003296,137,2127.330322265625,28.26439666748047,0.0709969624876976,1.0943238735198975,1.3978480100631714,1.0737841129302979,1.070236086845398,1.069636344909668,1.0710631608963013,1.4123156070709229,1.55545175075531
1,0.001,1.0688694715499878,0.4185812175273895,157,10474.30859375,34.00020980834961,0.0340002104640007,1.1025660037994385,1.5060116052627563,1.080224633216858,1.0863215923309326,1.0755480527877808,1.0861648321151733,1.435496211051941,1.60312020778656
2,0.001,1.0672509670257568,0.41553547978401184,52,462.5178527832031,33.89689636230469,0.03389689698815346,1.096625804901123,1.4600027799606323,1.0765986442565918,1.0756199359893799,1.070918321609497,1.07662034034729,1.432997703552246,1.6060131788253784
3,0.001,1.0698028802871704,0.42404112219810486,73,1099.0889892578125,41.10100555419922,0.04110100492835045,1.1257233619689941,1.4705665111541748,1.0785940885543823,1.0832246541976929,1.0728490352630615,1.0841948986053467,1.4385418891906738,1.539953589439392
4,0.001,1.0668482780456543,0.40156298875808716,197,6038.1982421875,32.0924186706543,0.03209242224693298,1.3072127103805542,1.477124810218811,1.0811407566070557,1.0885169506072998,1.0774160623550415,1.0890053510665894,1.4508095979690552,1.6131007671356201
5,0.001,1.0829166173934937,0.4241500496864319,30,363.1441650390625,34.86869812011719,0.03486869856715202,1.0997523069381714,1.4417753219604492,1.0755938291549683,1.0756525993347168,1.0706208944320679,1.0766923427581787,1.4330966472625732,1.5460190773010254
1,0.0003981070831325058,1.0390175580978394,0.4249235987663269,110,2045.14404296875,44.58228302001953,0.017748523503541946,1.2272675037384033,1.453294277191162,1.083410620689392,1.068814754486084,1.078544020652771,1.0703401565551758,1.4465456008911133,1.5178368091583252
2,0.0003981070831325058,1.066005825996399,0.4283704459667206,214,6566.16455078125,50.46168518066406,0.020089156925678253,1.1109236478805542,1.463038444519043,1.0832599401474,1.0764988660812378,1.0796128511428833,1.077227234840393,1.473991870880127,1.5294263362884521
3,0.0003981070831325058,1.0522499084472656,0.4043392539024353,191,5194.529296875,52.091590881347656,0.020738031715154648,1.2063226699829102,1.4344819784164429,1.0748045444488525,1.0719679594039917,1.0699477195739746,1.0725998878479004,1.4401954412460327,1.5805730819702148
4,0.0003981070831325058,1.0605101585388184,0.4050246477127075,42,831.6741943359375,46.29588317871094,0.018430719152092934,1.1684749126434326,1.4145585298538208,1.0757107734680176,1.0681698322296143,1.0700116157531738,1.0697755813598633,1.417379379272461,1.5379672050476074
5,0.0003981070831325058,1.0446380376815796,0.41322314739227295,67,1904.247314453125,46.38428497314453,0.018465911969542503,1.1861727237701416,1.4300166368484497,1.0819495916366577,1.0821030139923096,1.0776127576828003,1.0820165872573853,1.412842869758606,1.519319772720337
1,0.000158489336647576,1.0138031244277954,0.42905059456825256,189,6212.83544921875,55.557456970214844,0.00880526378750801,1.2700804471969604,1.4843592643737793,1.0785435438156128,1.0739952325820923,1.0731929540634155,1.074711561203003,1.4078667163848877,1.6082653999328613
2,0.000158489336647576,1.0293877124786377,0.42200106382369995,231,5609.4306640625,53.07640838623047,0.008412044495344162,1.372835397720337,1.432430386543274,1.074288249015808,1.0616649389266968,1.0695695877075195,1.0632858276367188,1.4718842506408691,1.5788531303405762
3,0.000158489336647576,1.0340774059295654,0.41902655363082886,61,2011.284912109375,63.525596618652344,0.010068128816783428,1.2099931240081787,1.494299292564392,1.075769066810608,1.0748414993286133,1.0710868835449219,1.0753906965255737,1.4431897401809692,1.5502288341522217
4,0.000158489336647576,1.0206937789916992,0.416463702917099,130,3348.865234375,66.87428283691406,0.010598860681056976,1.2799289226531982,1.3235305547714233,1.0854893922805786,1.0851906538009644,1.0802758932113647,1.085106372833252,1.4815319776535034,1.5191128253936768
5,0.000158489336647576,0.9916689395904541,0.42240551114082336,118,2074.110107421875,56.96132278442383,0.009027762338519096,1.295372486114502,1.4018735885620117,1.0777286291122437,1.0906667709350586,1.0722620487213135,1.0909255743026733,1.4529480934143066,1.5218849182128906
1,6.30957621586153e-05,1.0431076288223267,0.40669578313827515,289,7655.541015625,52.83868408203125,0.003333897329866886,1.3635634183883667,1.4858111143112183,1.084749698638916,1.0831526517868042,1.0809698104858398,1.083263874053955,1.4470510482788086,1.5724660158157349
2,6.30957621586153e-05,1.0302629470825195,0.41196295619010925,106,2474.662109375,57.43431854248047,0.003623862285166979,1.4594098329544067,1.5407721996307373,1.0845465660095215,1.0853936672210693,1.0807796716690063,1.0857237577438354,1.4153742790222168,1.5805643796920776
3,6.30957621586153e-05,1.0032248497009277,0.40270835161209106,77,2473.638671875,86.2374038696289,0.005441215354949236,1.4064857959747314,1.5295037031173706,1.0906533002853394,1.0676010847091675,1.0859026908874512,1.0686943531036377,1.4631956815719604,1.5864003896713257
4,6.30957621586153e-05,1.0372216701507568,0.39847007393836975,104,4036.41650390625,93.89402770996094,0.005924316123127937,1.2367126941680908,1.4527289867401123,1.0764902830123901,1.077849268913269,1.0703036785125732,1.0789783000946045,1.4332740306854248,1.559277892112732
5,6.30957621586153e-05,1.0082926750183105,0.41891562938690186,156,3875.433349609375,60.99252700805664,0.0038483701646327972,1.528201937675476,1.525291085243225,1.0851236581802368,1.0771496295928955,1.0796265602111816,1.0776317119598389,1.471122145652771,1.5817065238952637
1,2.5118869830988676e-05,0.979957103729248,0.4312441647052765,70,1904.657958984375,100.40243530273438,0.0025219956878572702,1.4424870014190674,1.4615143537521362,1.0827223062515259,1.073022723197937,1.0768842697143555,1.0739909410476685,1.4314721822738647,1.563646674156189
2,2.5118869830988676e-05,1.0068671703338623,0.4126095473766327,136,3987.130126953125,93.58724975585938,0.002350806025788188,1.3143553733825684,1.442954421043396,1.0798519849777222,1.0802816152572632,1.0748907327651978,1.0809539556503296,1.453551173210144,1.526168942451477
3,2.5118869830988676e-05,1.065765380859375,0.39271390438079834,191,7793.564453125,102.9795150756836,0.0025867291260510683,1.2915701866149902,1.4550939798355103,1.079972743988037,1.078595757484436,1.0761569738388062,1.0791780948638916,1.4813051223754883,1.5904308557510376
4,2.5118869830988676e-05,0.9902760982513428,0.4168618321418762,84,2922.569580078125,112.02409362792969,0.0028139185160398483,1.5144423246383667,1.6754276752471924,1.1041760444641113,1.066402554512024,1.1015417575836182,1.067870855331421,1.5421613454818726,1.6054046154022217
5,2.5118869830988676e-05,1.0034860372543335,0.41515013575553894,154,4130.5029296875,96.27681732177734,0.0024183648638427258,1.382827639579773,1.4814691543579102,1.0837433338165283,1.0688878297805786,1.079339623451233,1.0705920457839966,1.4302351474761963,1.5481584072113037
1,1e-05,1.003191590309143,0.41967055201530457,190,4981.98681640625,99.78437805175781,0.0009978438029065728,1.390440821647644,1.4693814516067505,1.0788196325302124,1.0653539896011353,1.0741320848464966,1.0669028759002686,1.4686907529830933,1.5180410146713257
2,1e-05,0.9956310987472534,0.4223247766494751,28,1089.331298828125,178.57666015625,0.0017857663333415985,1.4373432397842407,1.514119029045105,1.0884146690368652,1.0708093643188477,1.084390640258789,1.071995496749878,1.4389704465866089,1.5364394187927246
3,1e-05,0.9890154004096985,0.4285714030265808,74,3644.967529296875,137.9799041748047,0.0013797989813610911,1.4019536972045898,1.45572829246521,1.082418441772461,1.0689606666564941,1.076791524887085,1.0702003240585327,1.440873146057129,1.5299686193466187
4,1e-05,1.0111805200576782,0.4025910794734955,43,1843.506591796875,172.27841186523438,0.001722784130834043,1.3645886182785034,1.6183334589004517,1.0771478414535522,1.076032280921936,1.0732074975967407,1.0765501260757446,1.461828351020813,1.642511010169983
5,1e-05,1.0085173845291138,0.4116155803203583,81,1995.8740234375,127.71861267089844,0.0012771860929206014,1.4260367155075073,1.5322705507278442,1.0809262990951538,1.0829635858535767,1.0772273540496826,1.0829925537109375,1.4513180255889893,1.5798883438110352
1,3.981070831325058e-06,1.003157138824463,0.41583698987960815,57,1948.148681640625,155.8443145751953,0.0006204271921887994,1.4629359245300293,1.4916359186172485,1.0780689716339111,1.0828187465667725,1.0739572048187256,1.0832924842834473,1.4460517168045044,1.5801836252212524
2,3.981070831325058e-06,0.9957043528556824,0.4022693336009979,39,1587.3856201171875,198.27081298828125,0.0007893301080912352,1.4147907495498657,1.5577583312988281,1.071556806564331,1.0749025344848633,1.0667729377746582,1.075727105140686,1.441752314567566,1.6134893894195557
3,3.981070831325058e-06,1.0059022903442383,0.41560250520706177,38,1937.4892578125,189.34344482421875,0.0007537895580753684,1.3077020645141602,1.4217396974563599,1.0751843452453613,1.0783443450927734,1.071533441543579,1.078879475593567,1.3922712802886963,1.531417727470398
4,3.981070831325058e-06,0.9818334579467773,0.4232614040374756,24,957.1408081054688,207.18832397460938,0.0008248314261436462,1.6837915182113647,1.5426356792449951,1.0845032930374146,1.0770471096038818,1.0810728073120117,1.0778454542160034,1.4795989990234375,1.5818490982055664
5,3.981070831325058e-06,1.0134475231170654,0.41331717371940613,53,1611.361572265625,153.731689453125,0.0006120167672634125,1.5413384437561035,1.5877381563186646,1.0818641185760498,1.0875288248062134,1.0769550800323486,1.0871726274490356,1.4246183633804321,1.5939356088638306
1,1.5848924964027186e-06,1.007611632347107,0.4137931168079376,38,2330.89892578125,222.12127685546875,0.0003520383615978062,1.3476642370224,1.48508620262146,1.0813583135604858,1.0781601667404175,1.0758310556411743,1.0788137912750244,1.4521604776382446,1.5394833087921143
2,1.5848924964027186e-06,1.015383005142212,0.42143040895462036,65,2307.395751953125,164.30172729492188,0.0002604005567263812,1.5770220756530762,1.4727228879928589,1.0892170667648315,1.0858590602874756,1.0831254720687866,1.0858031511306763,1.479798436164856,1.574643850326538
3,1.5848924964027186e-06,1.0267654657363892,0.4234209656715393,28,1653.8720703125,212.26943969726562,0.0003364242729730904,1.382424235343933,1.4723031520843506,1.0802009105682373,1.078102707862854,1.0744785070419312,1.07861328125,1.4757307767868042,1.5533552169799805
4,1.5848924964027186e-06,0.9788973331451416,0.43034568428993225,142,2810.986572265625,130.8336639404297,0.00020735729776788503,1.4372082948684692,1.4963626861572266,1.0792230367660522,1.0777894258499146,1.0741688013076782,1.0786577463150024,1.3806699514389038,1.5654423236846924
5,1.5848924964027186e-06,1.0245493650436401,0.4110672175884247,52,2152.309326171875,204.40882873535156,0.00032396602910012007,1.5537673234939575,1.6303541660308838,1.0818904638290405,1.0786570310592651,1.0765016078948975,1.0788482427597046,1.465444564819336,1.61759352684021
1,6.309576215861531e-07,1.0170997381210327,0.4048934578895569,142,3392.55517578125,153.81549072265625,9.705105185275897e-05,1.4030466079711914,1.4834790229797363,1.0744104385375977,1.078824520111084,1.0700414180755615,1.0796871185302734,1.4584354162216187,1.5697238445281982
2,6.309576215861531e-07,1.0849425792694092,0.39338237047195435,9,671.0918579101562,254.13333129882812,0.00016034735017456114,1.3912550210952759,1.4187718629837036,1.0870565176010132,1.0805314779281616,1.0835767984390259,1.0809016227722168,1.415635347366333,1.546312928199768
3,6.309576215861531e-07,1.068698525428772,0.4024815857410431,10,943.1612548828125,251.2188262939453,0.00015850845375098288,1.3102531433105469,1.4077043533325195,1.0844544172286987,1.0790836811065674,1.0803604125976562,1.0795855522155762,1.4614284038543701,1.589882254600525
4,6.309576215861531e-07,0.9981973171234131,0.41020408272743225,139,3712.26953125,149.29006958007812,9.419570415047929e-05,1.421858549118042,1.546708583831787,1.084418773651123,1.07047700881958,1.0807937383651733,1.0715135335922241,1.474795937538147,1.5573700666427612
5,6.309576215861531e-07,0.9981885552406311,0.42637261748313904,48,1473.0811767578125,204.97006225585938,0.00012932741083204746,1.4918572902679443,1.44125235080719,1.0743268728256226,1.0768723487854004,1.0704801082611084,1.0773587226867676,1.4668498039245605,1.5511069297790527
