model num,lambda,loss,accuracy,epoch,l2,l0,re loss,l1 loss,l3 loss
1,1e-05,1.0366531610488892,0.4198789894580841,600,1041.939697265625,79.41719055175781,0.0007941719377413392,1.2086563110351562,1.363460659980774
2,1e-05,1.0247317552566528,0.4192507266998291,600,1159.101318359375,69.28865814208984,0.0006928865914233029,1.2202860116958618,1.364095687866211
3,1e-05,1.047257423400879,0.4122407138347626,600,955.5374755859375,65.71377563476562,0.0006571377161890268,1.1281137466430664,1.384554386138916
4,1e-05,1.0540674924850464,0.4109202027320862,600,972.6369018554688,68.10514831542969,0.0006810514023527503,1.1350218057632446,1.384384036064148
5,1e-05,1.0500982999801636,0.41126298904418945,600,936.7796630859375,61.00373077392578,0.0006100372993387282,1.1271538734436035,1.374931812286377
1,2e-05,1.029775857925415,0.4145217835903168,600,834.36865234375,65.0824966430664,0.0013016500743106008,1.1350607872009277,1.358174443244934
2,2e-05,1.0540156364440918,0.41833314299583435,600,750.2691650390625,56.58597946166992,0.0011317196767777205,1.1399779319763184,1.3876953125
3,2e-05,1.0488594770431519,0.4069318175315857,600,789.0567626953125,42.808555603027344,0.000856171129271388,1.1504263877868652,1.3864678144454956
4,2e-05,1.0548652410507202,0.40805870294570923,600,986.312744140625,55.917518615722656,0.0011183503083884716,1.140097975730896,1.386098861694336
5,2e-05,1.0336203575134277,0.41356977820396423,600,976.6806640625,69.38639831542969,0.0013877280289307237,1.203596830368042,1.3458030223846436
1,3e-05,1.0549540519714355,0.41586989164352417,600,824.6199951171875,53.906803131103516,0.0016172040486708283,1.1647775173187256,1.3885382413864136
2,3e-05,1.057376742362976,0.41933101415634155,600,568.9109497070312,49.31194305419922,0.0014793582959100604,1.140417456626892,1.357011079788208
3,3e-05,1.031919240951538,0.42123252153396606,600,873.938232421875,52.68158721923828,0.0015804474242031574,1.250043272972107,1.3348388671875
4,3e-05,1.0589431524276733,0.4056001305580139,600,843.7208251953125,48.77873992919922,0.0014633622486144304,1.128835678100586,1.3903074264526367
5,3e-05,1.0772675275802612,0.41449588537216187,600,876.0498657226562,59.53215789794922,0.0017859645886346698,1.117011547088623,1.364258885383606
1,4e-05,1.0357141494750977,0.41506171226501465,600,1076.936279296875,62.13303756713867,0.002485321369022131,1.2054235935211182,1.3440661430358887
2,4e-05,1.0438882112503052,0.4158298671245575,600,1002.7550659179688,53.34342956542969,0.0021337373182177544,1.130842685699463,1.3320026397705078
3,4e-05,1.0291544198989868,0.42621147632598877,600,936.5291748046875,63.868446350097656,0.0025547377299517393,1.2122091054916382,1.3415553569793701
4,4e-05,1.0364105701446533,0.4120711088180542,600,1132.6192626953125,64.01189422607422,0.0025604756083339453,1.2380521297454834,1.4284905195236206
5,4e-05,1.0699409246444702,0.4052540063858032,600,1387.35009765625,64.3060531616211,0.002572242170572281,1.1332453489303589,1.4214813709259033
1,5e-05,1.0459338426589966,0.4161646366119385,600,995.2027587890625,52.24313735961914,0.0026121565606445074,1.219319462776184,1.3670889139175415
2,5e-05,1.0533994436264038,0.4191802144050598,600,970.6444091796875,51.287452697753906,0.00256437249481678,1.218493103981018,1.364284634590149
3,5e-05,nan,0.0,460,nan,nan,nan,nan,nan
4,5e-05,1.0447839498519897,0.4098435938358307,600,1084.2698974609375,46.14100646972656,0.0023070499300956726,1.1032503843307495,1.384258508682251
5,5e-05,1.042899489402771,0.4180409908294678,600,1056.03125,60.91914367675781,0.003045956837013364,1.1939942836761475,1.3951025009155273
1,6e-05,1.0283211469650269,0.41294267773628235,600,1189.4439697265625,61.087974548339844,0.003665278200060129,1.1880170106887817,1.3311810493469238
2,6e-05,1.0287591218948364,0.42453035712242126,600,767.0148315429688,58.617034912109375,0.0035170221235603094,1.2104802131652832,1.385792851448059
3,6e-05,1.0517855882644653,0.4113161861896515,600,962.421875,45.272037506103516,0.002716322196647525,1.2199379205703735,1.3583965301513672
4,6e-05,1.0356141328811646,0.41762226819992065,600,909.598876953125,58.582977294921875,0.0035149785690009594,1.1491702795028687,1.3738945722579956
5,6e-05,1.0397844314575195,0.41698795557022095,600,973.667236328125,45.617103576660156,0.0027370259631425142,1.2103830575942993,1.361445426940918
1,7e-05,1.035448431968689,0.4217280447483063,600,1003.69140625,42.17243194580078,0.002952069975435734,1.1259706020355225,1.3844962120056152
2,7e-05,1.041266679763794,0.40923362970352173,600,917.0354614257812,45.988922119140625,0.003219224512577057,1.1599022150039673,1.3653894662857056
3,7e-05,1.0379379987716675,0.4160970151424408,600,913.7068481445312,58.24036407470703,0.004076825454831123,1.1957882642745972,1.3840482234954834
4,7e-05,1.0453426837921143,0.42362189292907715,600,938.15625,55.731361389160156,0.0039011952467262745,1.1229127645492554,1.3783289194107056
5,7e-05,1.0444551706314087,0.4172264635562897,600,1098.402587890625,50.476070404052734,0.0035333249252289534,1.1364262104034424,1.3590121269226074
1,8e-05,nan,0.0,415,nan,nan,nan,nan,nan
2,8e-05,1.0384196043014526,0.4214285910129547,600,978.5060424804688,49.64227294921875,0.0039713820442557335,1.182863712310791,1.3507024049758911
3,8e-05,1.0437530279159546,0.4115101397037506,600,862.4368896484375,46.811363220214844,0.0037449090741574764,1.221228837966919,1.349491834640503
4,8e-05,1.0517652034759521,0.41426223516464233,600,1000.7658081054688,52.75006103515625,0.0042200046591460705,1.1372148990631104,1.3596996068954468
5,8e-05,1.0585339069366455,0.3952072560787201,600,1107.2867431640625,50.24716567993164,0.0040197730995714664,1.2107524871826172,1.3746978044509888
1,9e-05,0.9978203177452087,0.4171134829521179,600,957.045166015625,61.30220031738281,0.005517198238521814,1.2266786098480225,1.3492225408554077
2,9e-05,1.0050203800201416,0.4134678542613983,600,1039.631591796875,51.472442626953125,0.0046325200237333775,1.195294976234436,1.3811537027359009
3,9e-05,1.04239821434021,0.4124768376350403,600,1038.3218994140625,54.48473358154297,0.004903626162558794,1.175409197807312,1.3945127725601196
4,9e-05,1.0257965326309204,0.4145485460758209,600,1108.9952392578125,62.90059280395508,0.005661053583025932,1.172338604927063,1.3471083641052246
5,9e-05,nan,0.0,520,nan,nan,nan,nan,nan
1,1.0000000000000002e-06,1.0365372896194458,0.4188552796840668,600,1195.3173828125,81.79240417480469,8.179240103345364e-05,1.228803277015686,1.4044795036315918
2,1.0000000000000002e-06,1.0383222103118896,0.41454342007637024,600,1045.73486328125,79.61769104003906,7.961769006215036e-05,1.2090489864349365,1.3491694927215576
3,1.0000000000000002e-06,1.0674139261245728,0.41146841645240784,600,920.7587280273438,66.19248962402344,6.619248597417027e-05,1.1294667720794678,1.3758387565612793
4,1.0000000000000002e-06,1.0412729978561401,0.4170054793357849,600,1313.914306640625,88.83280944824219,8.88328067958355e-05,1.1724090576171875,1.3657950162887573
5,1.0000000000000002e-06,1.0232263803482056,0.4073018729686737,600,1190.036376953125,91.48519897460938,9.148519893642515e-05,1.2144849300384521,1.3524624109268188
1,2.0000000000000003e-06,1.060227394104004,0.40733736753463745,600,753.421630859375,69.96036529541016,0.00013992073945701122,1.1283501386642456,1.3941912651062012
2,2.0000000000000003e-06,1.051900029182434,0.40719857811927795,600,931.1680908203125,83.12416076660156,0.00016624832642264664,1.1539220809936523,1.3660151958465576
3,2.0000000000000003e-06,1.0406270027160645,0.41301655769348145,600,802.675537109375,75.82293701171875,0.00015164587239269167,1.1870988607406616,1.402603268623352
4,2.0000000000000003e-06,1.0502630472183228,0.4151413142681122,600,843.5447998046875,73.87338256835938,0.00014774677401874214,1.1809165477752686,1.3876543045043945
5,2.0000000000000003e-06,1.0393112897872925,0.41222235560417175,600,1067.49072265625,82.45439147949219,0.00016490879352204502,1.1344566345214844,1.3546113967895508
1,3e-06,1.0561928749084473,0.402079701423645,600,963.2156982421875,67.69524383544922,0.00020308574312366545,1.2376788854599,1.3623738288879395
2,3e-06,1.035719633102417,0.4052498936653137,600,1132.0989990234375,80.54087829589844,0.00024162264890037477,1.2138254642486572,1.3336780071258545
3,3e-06,1.053772211074829,0.420497864484787,600,975.718505859375,67.98919677734375,0.00020396758918650448,1.1268677711486816,1.393417239189148
4,3e-06,1.0414586067199707,0.4186982810497284,600,1087.5009765625,69.61713409423828,0.00020885140111204237,1.1485238075256348,1.3673616647720337
5,3e-06,1.0226565599441528,0.40841972827911377,600,798.8685302734375,74.00485229492188,0.0002220145397586748,1.2068300247192383,1.3657307624816895
1,4.000000000000001e-06,1.0369975566864014,0.4108322262763977,600,1182.4249267578125,85.42757415771484,0.0003417102852836251,1.131943702697754,1.3781250715255737
2,4.000000000000001e-06,1.0462453365325928,0.4186743497848511,600,1242.2548828125,86.73222351074219,0.00034692889312282205,1.1359363794326782,1.4098135232925415
3,4.000000000000001e-06,1.0411885976791382,0.40408259630203247,600,990.5802612304688,69.46946716308594,0.0002778778725769371,1.1657465696334839,1.3934160470962524
4,4.000000000000001e-06,1.040824294090271,0.42251312732696533,600,964.720703125,72.14382934570312,0.0002885753056034446,1.1402376890182495,1.4066649675369263
5,4.000000000000001e-06,1.0330524444580078,0.41389521956443787,600,1185.755859375,75.76052856445312,0.000303042063023895,1.2232074737548828,1.3582245111465454
