num,lam,dev loss,percent correct,epoch,l2,l0,re loss,test loss,emp best,best
1,0.2511886293612277,1.609435796737671,0.0,5,0.0,12.960698127746582,3.255579710006714,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,10,0.0,12.960698127746582,3.255579710006714,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,15,0.0,12.960698127746582,3.255579710006714,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,20,0.0,12.960698127746582,3.255579710006714,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,25,0.0,12.967398643493652,3.257262945175171,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,30,0.0,12.960698127746582,3.255579710006714,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,35,0.0,12.99181079864502,3.263394832611084,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,40,0.0,12.979604721069336,3.260328769683838,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,45,0.0,12.980754852294922,3.260617733001709,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,1.609435796737671,0.0,50,0.0,13.047079086303711,3.277277708053589,1.6094366312026978,0.9486026763916016,0.9476675391197205
1,0.2511886293612277,4.865015506744385,0.0,2,0.0,12.960698127746582,3.255579710006714,1.6094366312026978,0.9486026763916016,0.9476675391197205
2,0.2511886293612277,1.609436273574829,0.0,5,0.0,12.960698127746582,3.255579710006714,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,10,0.0,12.960698127746582,3.255579710006714,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,15,0.0,12.963255882263184,3.2562220096588135,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,20,0.0,12.962536811828613,3.2560415267944336,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,25,0.0,12.962190628051758,3.2559545040130615,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,30,0.0,12.960698127746582,3.255579710006714,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,35,0.0,12.964664459228516,3.2565760612487793,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,40,0.0,12.960698127746582,3.255579710006714,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,45,0.0,12.960783958435059,3.255601406097412,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,1.609436273574829,0.0,50,0.0,12.972890853881836,3.2586424350738525,1.609435796737671,0.9296360611915588,0.928419291973114
2,0.2511886293612277,4.865015983581543,0.0,2,0.0,12.960698127746582,3.255579710006714,1.609435796737671,0.9296360611915588,0.928419291973114
3,0.2511886293612277,1.60943603515625,0.0,5,0.0,12.960698127746582,3.255579710006714,1.609436273574829,0.9765341877937317,0.9759027361869812
3,0.2511886293612277,1.60943603515625,0.0,10,0.0,12.961380958557129,3.255751132965088,1.609436273574829,0.9765341877937317,0.9759027361869812
3,0.2511886293612277,1.60943603515625,0.0,15,0.0,12.960698127746582,3.255579710006714,1.609436273574829,0.9765341877937317,0.9759027361869812
3,0.2511886293612277,1.60943603515625,0.0,20,0.0,12.960698127746582,3.255579710006714,1.609436273574829,0.9765341877937317,0.9759027361869812
3,0.2511886293612277,1.60943603515625,0.0,25,0.0,13.028449058532715,3.2725977897644043,1.609436273574829,0.9765341877937317,0.9759027361869812
3,0.2511886293612277,1.60943603515625,0.0,30,0.0,12.99949836730957,3.2653257846832275,1.609436273574829,0.9765341877937317,0.9759027361869812
3,0.2511886293612277,1.60943603515625,0.0,35,0.0,12.964665412902832,3.2565762996673584,1.609436273574829,0.9765341877937317,0.9759027361869812
3,0.2511886293612277,1.60943603515625,0.0,40,0.0,12.967023849487305,3.2571685314178467,1.609436273574829,0.9765341877937317,0.9759027361869812
3,0.2511886293612277,1.60943603515625,0.0,45,0.0,12.986186981201172,3.2619822025299072,1.609436273574829,0.9765341877937317,0.9759027361869812
