model_num,lambda,loss,accuracy,epoch,l2,l0,re loss,test loss
1,6.309576215861531e-07,0.10624720901250839,0.9272028207778931,5,389.0381774902344,254.2614288330078,0.00016042820061556995,0.10489880293607712
1,6.309576215861531e-07,0.05297337472438812,0.9641463756561279,10,795.50634765625,252.04949951171875,0.00015903255552984774,0.04689104110002518
1,6.309576215861531e-07,0.052489884197711945,0.9641463756561279,15,982.52734375,250.88404846191406,0.00015829720359761268,0.0466325469315052
1,6.309576215861531e-07,0.05258669704198837,0.9641463756561279,20,1153.269775390625,245.95372009277344,0.00015518636791966856,0.0463980957865715
1,6.309576215861531e-07,0.052483346313238144,0.960474967956543,25,1211.5625,242.84634399414062,0.00015322575927712023,0.04699430987238884
1,6.309576215861531e-07,0.05235671252012253,0.9641463756561279,30,1361.125,238.80764770507812,0.00015067751519382,0.04643737152218819
1,6.309576215861531e-07,0.05274444818496704,0.9641463756561279,35,1683.037109375,232.3576202392578,0.0001466078101657331,0.04662937670946121
1,6.309576215861531e-07,0.052561353892087936,0.9641463756561279,40,1783.9852294921875,225.7613525390625,0.00014244584599509835,0.046938881278038025
1,6.309576215861531e-07,0.04099486768245697,0.9774552583694458,45,1982.935791015625,220.16073608398438,0.0001389120880048722,0.036549706012010574
1,6.309576215861531e-07,0.04095768928527832,0.9774552583694458,50,2116.513427734375,214.177978515625,0.00013513721933122724,0.03632916882634163
1,6.309576215861531e-07,0.04153596609830856,0.9774552583694458,55,2224.7041015625,210.85340881347656,0.00013303956075105816,0.03647611662745476
1,6.309576215861531e-07,0.041162118315696716,0.9774552583694458,60,2430.29736328125,206.2869873046875,0.00013015833974350244,0.03639931604266167
1,6.309576215861531e-07,0.04181733727455139,0.9774552583694458,65,2540.882080078125,198.05487060546875,0.00012496422277763486,0.03666027635335922
1,6.309576215861531e-07,0.04205762594938278,0.9774552583694458,70,2783.962158203125,192.02987670898438,0.00012116270954720676,0.036829300224781036
1,6.309576215861531e-07,0.04096183180809021,0.9774552583694458,75,3042.74609375,188.00164794921875,0.0001186210720334202,0.03652237355709076
1,6.309576215861531e-07,0.04103407636284828,0.9774552583694458,80,3202.402587890625,186.4073486328125,0.00011761514178942889,0.036375172436237335
1,6.309576215861531e-07,0.04099008068442345,0.9774552583694458,85,3514.66064453125,182.33238220214844,0.00011504401481943205,0.036448750644922256
