num,lam,dev loss,percent correct,epoch,l2,l0,re loss,test loss,emp best,best
1,0.2511886293612277,1.6094369888305664,0.0,5,0.0,5.891226768493652,1.479809045791626,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,10,0.0,5.8997802734375,1.4819575548171997,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,15,0.0,5.891226768493652,1.479809045791626,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,20,0.0,5.891226768493652,1.479809045791626,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,25,0.0,5.894421577453613,1.4806115627288818,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,30,0.0,5.893636703491211,1.4804143905639648,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,35,0.0,5.893632888793945,1.4804134368896484,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,40,0.0,5.89124059677124,1.4798126220703125,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,45,0.0,5.893586158752441,1.4804017543792725,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,1.6094369888305664,0.0,50,0.0,5.934484004974365,1.4906747341156006,1.6094363927841187,1.0978200435638428,1.0968210697174072
1,0.2511886293612277,3.0892460346221924,0.0,2,0.0,5.891226768493652,1.479809045791626,1.6094363927841187,1.0978200435638428,1.0968210697174072
2,0.2511886293612277,1.609436273574829,0.0,5,0.0,5.891226768493652,1.479809045791626,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,10,0.0,5.903039932250977,1.4827762842178345,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,15,0.0,5.895908355712891,1.4809849262237549,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,20,0.0,5.891226768493652,1.479809045791626,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,25,0.0,5.891226768493652,1.479809045791626,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,30,0.0,5.894395351409912,1.480604887008667,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,35,0.0,5.891226768493652,1.479809045791626,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,40,0.0,5.891226768493652,1.479809045791626,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,45,0.0,5.891226768493652,1.479809045791626,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,1.609436273574829,0.0,50,0.0,5.891745567321777,1.4799394607543945,1.6094369888305664,1.1221790313720703,1.118170142173767
2,0.2511886293612277,3.089245319366455,0.0,2,0.0,5.891226768493652,1.479809045791626,1.6094369888305664,1.1221790313720703,1.118170142173767
3,0.2511886293612277,1.6094366312026978,0.0,5,0.0,5.891226768493652,1.479809045791626,1.6094361543655396,1.1067510843276978,1.103248953819275
3,0.2511886293612277,1.6094366312026978,0.0,10,0.0,5.892560005187988,1.4801440238952637,1.6094361543655396,1.1067510843276978,1.103248953819275
3,0.2511886293612277,1.6094366312026978,0.0,15,0.0,5.895001411437988,1.4807571172714233,1.6094361543655396,1.1067510843276978,1.103248953819275
3,0.2511886293612277,1.6094366312026978,0.0,20,0.0,5.8966803550720215,1.481178879737854,1.6094361543655396,1.1067510843276978,1.103248953819275
3,0.2511886293612277,1.6094366312026978,0.0,25,0.0,5.89544677734375,1.4808690547943115,1.6094361543655396,1.1067510843276978,1.103248953819275
3,0.2511886293612277,1.6094366312026978,0.0,30,0.0,5.894145488739014,1.4805421829223633,1.6094361543655396,1.1067510843276978,1.103248953819275
3,0.2511886293612277,1.6094366312026978,0.0,35,0.0,5.891226768493652,1.479809045791626,1.6094361543655396,1.1067510843276978,1.103248953819275
