model num,lambda,loss,accuracy,epoch,l2,l0,re loss,l1 loss,l3 loss
1,0.0001,0.9980316758155823,0.4136037528514862,600,2127.54150390625,83.68653106689453,0.008368652313947678,1.2857147455215454,1.381182074546814
2,0.0001,1.0316616296768188,0.4207492768764496,600,2794.655029296875,73.58682250976562,0.007358681410551071,1.2478828430175781,1.5007117986679077
3,0.0001,1.0011632442474365,0.41531798243522644,600,2771.38623046875,61.209266662597656,0.006120926700532436,1.3049201965332031,1.4978266954421997
4,0.0001,1.0047966241836548,0.4198634922504425,600,2637.9501953125,76.82585144042969,0.007682585157454014,1.3690780401229858,1.4754780530929565
5,0.0001,1.0039781332015991,0.415702760219574,600,2268.716552734375,61.011573791503906,0.006101156584918499,1.413025975227356,1.4643805027008057
1,0.0002,0.9850327372550964,0.41582372784614563,600,2470.89599609375,55.921165466308594,0.01118423230946064,1.2745317220687866,1.4126375913619995
2,0.0002,1.013569951057434,0.41758790612220764,600,4180.2958984375,59.43353271484375,0.011886706575751305,1.3608994483947754,1.431013822555542
3,0.0002,1.029181718826294,0.4207954704761505,600,2812.94384765625,54.015052795410156,0.010803010314702988,1.197312831878662,1.4567354917526245
4,0.0002,nan,0.0,460,nan,nan,nan,nan,nan
5,0.0002,0.9949433207511902,0.41694536805152893,600,1139.15478515625,50.28424072265625,0.010056847706437111,1.3695749044418335,1.4313651323318481
1,0.00030000000000000003,0.9957976937294006,0.4293566048145294,600,4159.7353515625,56.89741516113281,0.017069226130843163,1.2838234901428223,1.4372389316558838
2,0.00030000000000000003,1.0274336338043213,0.4108518660068512,600,2782.250732421875,51.16510009765625,0.015349529683589935,1.187303900718689,1.4486987590789795
3,0.00030000000000000003,1.0356782674789429,0.4074658751487732,600,2683.6162109375,54.83541488647461,0.01645062491297722,1.153663992881775,1.5042394399642944
4,0.00030000000000000003,1.0031123161315918,0.41869544982910156,600,4387.55029296875,49.567745208740234,0.014870323240756989,1.297174096107483,1.5077236890792847
5,0.00030000000000000003,1.0365450382232666,0.39883536100387573,600,2965.79248046875,47.313690185546875,0.014194108545780182,1.208876371383667,1.415770411491394
1,0.0004,1.046859860420227,0.4129297733306885,600,1248.584228515625,47.25701141357422,0.01890280283987522,1.1915658712387085,1.5893681049346924
2,0.0004,1.0278419256210327,0.4130726456642151,600,2804.50732421875,48.612335205078125,0.01944493129849434,1.278290033340454,1.5384215116500854
3,0.0004,1.0440908670425415,0.4212695062160492,600,2489.258544921875,45.452293395996094,0.018180914223194122,1.2017649412155151,1.452999234199524
4,0.0004,1.0265634059906006,0.4139496684074402,600,939.36279296875,49.19160461425781,0.01967664062976837,1.1928433179855347,1.5018553733825684
5,0.0004,1.0273553133010864,0.4199810028076172,600,2628.10400390625,49.295433044433594,0.019718172028660774,1.1581999063491821,1.5188183784484863
1,0.0005,1.005853533744812,0.4176451861858368,600,1183.459228515625,41.15787887573242,0.020578939467668533,1.20433509349823,1.5795625448226929
2,0.0005,1.0217641592025757,0.40302789211273193,600,2770.8525390625,53.1633186340332,0.02658165991306305,1.2042670249938965,1.4744821786880493
3,0.0005,1.0199538469314575,0.4166482388973236,600,3668.85888671875,48.285194396972656,0.02414259873330593,1.1398048400878906,1.4680070877075195
4,0.0005,1.0549190044403076,0.3974243104457855,600,8362.3291015625,43.5214958190918,0.02176074869930744,1.1546685695648193,1.42915678024292
5,0.0005,1.0277061462402344,0.4132075607776642,600,1473.78564453125,48.30194854736328,0.024150976911187172,1.1711128950119019,1.4377189874649048
1,0.0006000000000000001,1.0479763746261597,0.40716978907585144,600,3030.535400390625,42.45647048950195,0.025473881512880325,1.1348801851272583,1.4186885356903076
2,0.0006000000000000001,1.0585676431655884,0.41080746054649353,600,2113.51611328125,36.905616760253906,0.022143373265862465,1.1203986406326294,1.458674430847168
3,0.0006000000000000001,0.9990875720977783,0.42142531275749207,600,2916.3720703125,35.89152526855469,0.021534916013479233,1.2643250226974487,1.4824845790863037
4,0.0006000000000000001,0.9975200295448303,0.41282129287719727,600,2726.4912109375,42.893310546875,0.025735987350344658,1.2844997644424438,1.3453624248504639
5,0.0006000000000000001,1.051652193069458,0.4037023186683655,600,2502.218505859375,41.57279968261719,0.024943679571151733,1.1663508415222168,1.5202300548553467
1,0.0006999999999999999,1.051310420036316,0.41542109847068787,600,1548.834228515625,39.65252685546875,0.027756767347455025,1.1219744682312012,1.4675648212432861
2,0.0006999999999999999,1.0484483242034912,0.41398733854293823,600,954.8679809570312,35.812049865722656,0.025068435817956924,1.1093672513961792,1.40700101852417
3,0.0006999999999999999,1.0334573984146118,0.41708144545555115,600,2539.86572265625,46.34417724609375,0.032440923154354095,1.1354366540908813,1.386818766593933
4,0.0006999999999999999,1.0507017374038696,0.41867125034332275,600,1131.305419921875,38.681121826171875,0.027076784521341324,1.1316505670547485,1.5202571153640747
5,0.0006999999999999999,1.0366923809051514,0.42005980014801025,600,2639.904296875,49.18017578125,0.03442612290382385,1.157913327217102,1.4221538305282593
1,0.0008,1.0347075462341309,0.41602393984794617,600,1551.096923828125,45.0367431640625,0.0360293947160244,1.1364901065826416,1.4897980690002441
2,0.0008,1.0369409322738647,0.41290464997291565,600,757.445068359375,44.54736328125,0.035637885332107544,1.1726301908493042,1.4186803102493286
3,0.0008,1.0321236848831177,0.4165906012058258,600,1053.9827880859375,37.694480895996094,0.03015558235347271,1.1341286897659302,1.4124219417572021
4,0.0008,1.0489475727081299,0.41464290022850037,600,1856.5936279296875,39.569496154785156,0.03165559470653534,1.1258134841918945,1.4530245065689087
5,0.0008,1.0270148515701294,0.41530612111091614,600,1785.7276611328125,36.73525619506836,0.029388204216957092,1.1873072385787964,1.4043265581130981
1,0.0009000000000000001,1.0461134910583496,0.4224024713039398,600,4138.3916015625,32.972503662109375,0.029675252735614777,1.1331864595413208,1.5245476961135864
2,0.0009000000000000001,1.048598051071167,0.4131429195404053,600,2140.8017578125,31.99651336669922,0.028796862810850143,1.1064951419830322,1.4673528671264648
3,0.0009000000000000001,nan,0.0,230,nan,nan,nan,nan,nan
4,0.0009000000000000001,1.0562913417816162,0.4126984477043152,600,1989.7554931640625,37.73981475830078,0.0339658297598362,1.1245733499526978,1.5163334608078003
5,0.0009000000000000001,1.0502012968063354,0.4125182628631592,600,7921.5009765625,38.676605224609375,0.034808941185474396,1.15206778049469,1.4178357124328613
1,0.001,1.039963722229004,0.4061322510242462,600,2286.42431640625,35.86256790161133,0.03586256876587868,1.1497350931167603,1.5205464363098145
2,0.001,1.053256869316101,0.4088188409805298,600,1341.614013671875,30.120506286621094,0.03012050688266754,1.109160304069519,1.4769595861434937
3,0.001,1.0321731567382812,0.40140649676322937,600,2735.852294921875,38.83237075805664,0.038832370191812515,1.277484655380249,1.4676676988601685
4,0.001,1.0339077711105347,0.4229793846607208,600,1517.4237060546875,37.79313659667969,0.03779313713312149,1.1027765274047852,1.4370388984680176
5,0.001,1.0511263608932495,0.4009546637535095,600,1666.669921875,33.814414978027344,0.03381441906094551,1.1183359622955322,1.4121201038360596
1,0.002,1.046722650527954,0.41778597235679626,600,1909.015380859375,32.984256744384766,0.06596851348876953,1.1322306394577026,1.3853602409362793
2,0.002,1.0612542629241943,0.4164794087409973,600,2443.578125,28.24871063232422,0.056497421115636826,1.1089520454406738,1.4193483591079712
3,0.002,1.0378574132919312,0.4213882386684418,600,1640.580322265625,31.994522094726562,0.0639890506863594,1.1279282569885254,1.4542980194091797
4,0.002,1.062585473060608,0.4062424302101135,600,1444.165283203125,29.293245315551758,0.058586493134498596,1.131498098373413,1.3411469459533691
5,0.002,1.0402895212173462,0.41750285029411316,600,924.84521484375,25.336563110351562,0.05067312717437744,1.109686017036438,1.3875480890274048
1,0.003,1.0482264757156372,0.4058513045310974,600,872.8458862304688,25.320690155029297,0.07596207410097122,1.1237460374832153,1.3794435262680054
2,0.003,1.0677686929702759,0.4169556498527527,600,1345.3101806640625,25.3223876953125,0.07596715539693832,1.1397157907485962,1.358302116394043
3,0.003,1.0728527307510376,0.40632835030555725,600,1088.149658203125,23.425487518310547,0.07027645409107208,1.1551166772842407,1.3707290887832642
4,0.003,1.050994634628296,0.4120597541332245,600,1794.7647705078125,29.121871948242188,0.08736561238765717,1.11994206905365,1.4249262809753418
5,0.003,1.0471748113632202,0.4191426634788513,600,2849.90380859375,28.174413681030273,0.08452324569225311,1.1397916078567505,1.4600822925567627
1,0.004,1.0642673969268799,0.41410529613494873,600,861.1612548828125,22.49489402770996,0.08997957408428192,1.1301918029785156,1.3640663623809814
2,0.004,1.0743309259414673,0.40542659163475037,600,1692.31689453125,28.171905517578125,0.11268763244152069,1.1165271997451782,1.4407103061676025
3,0.004,1.0715904235839844,0.40847334265708923,600,1266.5465087890625,23.447738647460938,0.09379095584154129,1.1394164562225342,1.3963673114776611
4,0.004,1.057388424873352,0.4183363616466522,600,1693.968505859375,29.97686004638672,0.1199074387550354,1.1378430128097534,1.3862022161483765
5,0.004,1.0631215572357178,0.4080973267555237,600,920.7940063476562,26.2850341796875,0.10514014214277267,1.145864725112915,1.3492521047592163
1,0.005,1.0600290298461914,0.40943485498428345,600,1233.9869384765625,28.174161911010742,0.14087079465389252,1.1193304061889648,1.3867027759552002
2,0.005,1.0573111772537231,0.4286710023880005,600,1202.7608642578125,21.51112174987793,0.10755559802055359,1.1244288682937622,1.355578064918518
3,0.005,1.0549027919769287,0.40354353189468384,600,1298.8529052734375,22.50450897216797,0.11252254247665405,1.114402174949646,1.3002853393554688
4,0.005,1.058104157447815,0.41544437408447266,600,1329.2269287109375,24.371173858642578,0.12185585498809814,1.1292431354522705,1.387082576751709
5,0.005,1.0483677387237549,0.4260813593864441,600,1424.593994140625,21.517581939697266,0.10758791863918304,1.130617618560791,1.3095390796661377
1,0.006,1.0671958923339844,0.41116130352020264,600,995.0133056640625,21.517196655273438,0.1291031837463379,1.1166437864303589,1.3504246473312378
2,0.006,1.0702091455459595,0.4159291982650757,600,1358.2666015625,26.3060245513916,0.15783613920211792,1.1357473134994507,1.4700027704238892
