model num,lambda,loss,mi,accuracy,epoch,l1 loss,l1 mi,l3 loss,l3 mi
3,0.004,1.0094960927963257,1.0053845643997192,0.41562578082084656,1200,1.4056148529052734,1.2355289459228516,1.4304226636886597,1.0277352333068848
4,0.004,1.0319429636001587,1.3841209411621094,0.4122302234172821,1200,1.2524393796920776,1.3518792390823364,1.4541778564453125,1.3498761653900146
5,0.004,0.9916141033172607,0.914010763168335,0.4214950203895569,1200,1.5290778875350952,0.920051097869873,1.4019920825958252,0.9743539690971375
1,0.005,1.0022234916687012,1.0610753297805786,0.41691476106643677,1200,1.579164743423462,1.0006963014602661,1.4143249988555908,1.1037838459014893
2,0.005,1.0557230710983276,1.635133981704712,0.41699421405792236,1200,1.1394109725952148,1.6390154361724854,1.3728835582733154,1.6239097118377686
3,0.005,1.0007785558700562,0.8548344373703003,0.42240992188453674,1200,1.51874840259552,0.8400736451148987,1.3706620931625366,0.8889585137367249
4,0.005,1.0076690912246704,0.940205454826355,0.4134078323841095,1200,1.5149346590042114,0.9100971817970276,1.4245216846466064,0.9712933897972107
5,0.005,1.001274824142456,0.9723442792892456,0.4161607325077057,1200,1.560214638710022,0.9714827537536621,1.3876125812530518,0.9699024558067322
1,0.006,1.014074683189392,1.0889934301376343,0.41318631172180176,1200,1.5925379991531372,1.0669751167297363,1.4236851930618286,1.1048775911331177
2,0.006,1.0133976936340332,0.7972312569618225,0.41193887591362,1200,1.6518309116363525,0.7642958164215088,1.4726186990737915,0.8414506316184998
3,0.006,1.0785768032073975,1.3303157091140747,0.41062992811203003,1200,1.1763362884521484,1.3210961818695068,1.379887342453003,1.3417820930480957
4,0.006,1.107920527458191,0.25701799988746643,0.4168659746646881,1200,1.2119829654693604,0.2578038275241852,1.2144274711608887,0.27026307582855225
5,0.006,1.0006200075149536,0.9631711840629578,0.41453224420547485,1200,1.6188682317733765,0.9427258372306824,1.4420465230941772,1.0136950016021729
1,0.006999999999999999,0.9969509840011597,0.8703075051307678,0.4191725254058838,1200,1.5212279558181763,0.8662002086639404,1.3847923278808594,0.8894354104995728
2,0.006999999999999999,1.054380178451538,1.5160518884658813,0.409647673368454,1200,1.2771525382995605,1.5111464262008667,1.444753646850586,1.6317297220230103
3,0.006999999999999999,0.9982151389122009,1.100449800491333,0.41623544692993164,1200,1.5596966743469238,1.098308801651001,1.4561412334442139,1.1292831897735596
4,0.006999999999999999,1.0442599058151245,1.498576283454895,0.41772550344467163,1200,1.1556624174118042,1.4878270626068115,1.4205573797225952,1.470903992652893
5,0.006999999999999999,1.1407610177993774,0.2986471354961395,0.40900322794914246,1200,1.2288070917129517,0.3092270493507385,1.2197580337524414,0.2963907718658447
1,0.008,0.9947121143341064,0.9083583354949951,0.4165215492248535,1200,1.4463711977005005,1.6975411176681519,1.487317442893982,0.977901816368103
2,0.008,1.0257062911987305,1.5406378507614136,0.4226166307926178,1200,1.1472574472427368,1.460490107536316,1.4829689264297485,1.5120729207992554
3,0.008,1.0476258993148804,1.4632869958877563,0.41376546025276184,1200,1.265236258506775,1.4994537830352783,1.419479489326477,1.4881360530853271
4,0.008,1.0171116590499878,0.8052697777748108,0.41743409633636475,1200,1.5001016855239868,0.7811897397041321,1.3892159461975098,0.8264668583869934
5,0.008,1.0940396785736084,1.7342857122421265,0.40818193554878235,1200,1.288037657737732,1.761399745941162,1.1977120637893677,1.7601624727249146
1,0.009000000000000001,1.005235195159912,0.8937841057777405,0.4142105281352997,1200,1.5486944913864136,0.9008138179779053,1.4095001220703125,0.9114335179328918
2,0.009000000000000001,0.9980319738388062,0.8053513765335083,0.40976449847221375,1200,1.5206358432769775,0.794112503528595,1.3592389822006226,0.8275929689407349
3,0.009000000000000001,0.9911891222000122,0.853074848651886,0.4007992446422577,1200,1.5998705625534058,0.8419088125228882,1.4359841346740723,0.891412615776062
4,0.009000000000000001,1.0700803995132446,1.4219036102294922,0.40443211793899536,1200,1.1725667715072632,1.419055461883545,1.4536957740783691,1.4174987077713013
5,0.009000000000000001,1.0114805698394775,0.8408777117729187,0.41915959119796753,1200,1.533740520477295,0.8521186113357544,1.4107388257980347,0.8607235550880432
1,0.01,0.999498724937439,0.79389888048172,0.4025229513645172,1200,1.4183423519134521,0.815276026725769,1.4845374822616577,0.8068318367004395
2,0.01,1.0074182748794556,0.7818552851676941,0.4251036047935486,1200,1.5277528762817383,0.7572314143180847,1.396199345588684,0.8319738507270813
3,0.01,1.0002782344818115,0.8064424395561218,0.407957524061203,1200,1.5564769506454468,0.8009341359138489,1.4157006740570068,0.8256809711456299
4,0.01,1.0117567777633667,0.7727556228637695,0.40892311930656433,1200,1.5317143201828003,0.7487900853157043,1.3860887289047241,0.7834374904632568
5,0.01,0.9960079789161682,1.082459807395935,0.4264264404773712,1200,1.4959938526153564,1.083999514579773,1.383582592010498,1.0711630582809448
1,0.02,1.1343003511428833,0.09871850162744522,0.4167364835739136,1200,1.2185472249984741,0.09962840378284454,1.2532607316970825,0.1002236157655716
2,0.02,1.1456750631332397,0.04150214418768883,0.4140695631504059,1200,1.2183767557144165,0.045892052352428436,1.2248936891555786,0.049737799912691116
3,0.02,0.9995759129524231,0.8318814039230347,0.41371607780456543,1200,1.6234197616577148,0.7981897592544556,1.4329934120178223,0.8852848410606384
4,0.02,1.0060838460922241,0.8230461478233337,0.41637009382247925,1200,1.5916097164154053,0.8141331076622009,1.4365419149398804,0.8322403430938721
5,0.02,1.0374983549118042,0.9421629905700684,0.4207744300365448,1200,1.241439700126648,0.9392471313476562,1.4171797037124634,0.934426486492157
1,0.030000000000000002,1.1314677000045776,0.10007765889167786,0.4122695028781891,1200,1.2176462411880493,0.10263491421937943,1.222669243812561,0.09423975646495819
2,0.030000000000000002,1.1253007650375366,0.08514950424432755,0.42522963881492615,1200,1.2200603485107422,0.08131980150938034,1.215944766998291,0.07590556889772415
3,0.030000000000000002,1.010278582572937,0.7398094534873962,0.4135567545890808,1200,1.4665782451629639,0.8187461495399475,1.3924965858459473,0.7870609164237976
